,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
152100,0.575,XTC,0.424,224165,0.523,0,2oom5xiFhbRpgqq8kYo7Nk,4.94e-06,2,0.298,-6.273,1,1000 Umbrellas - Remastered 2001,26,1986,0.029,171.635,0.31,1986
94882,0.184,"Ernst H. Gombrich', 'Christoph Waltz",0.62,458013,0.364,0,3DtoyZV546Zmc4TJa3jQGU,5.54e-06,3,0.179,-17.677,0,"Eine kurze Weltgeschichte für junge Leser: Von den Anfängen bis zum Mittelalter, Kapitel 16",16,1936,0.955,77.37100000000002,0.688,1936
156429,0.6679999999999999,Zuica Lazova,0.274,288347,0.522,0,09wNy9DkGRmYReMsegXeG1,0.000192,7,0.381,-8.477,0,Ne mi nosi rozi beli,0,2009-05-25,0.0326,112.322,0.445,2009
60190,0.439,Tadeusz Dolega Mostowicz,0.6759999999999999,125100,0.194,0,1UMdQmkneaSQhktM3xcrfv,0.000171,0,0.212,-22.052,1,Chapter 12.5 - Drugie życie doktora Murka,0,1936-12-23,0.957,78.266,0.573,1936
75887,2.79e-05,Protoculture,0.458,230000,0.941,0,2nkdBa6rPTTqKmEEGR8y9B,0.865,5,0.369,-6.759,0,The Descent,11,2017-12-15,0.048,127.993,0.0324,2017
21969,0.916,"Billie Holiday', 'Eddie Heywood",0.629,138667,0.211,0,35nn5s1G1Z907Fn160a8BD,0.0,7,0.182,-12.638,1,Romance In the Dark (with Eddie Heywood & His Orchestra) - Take 2,8,1933,0.0459,154.878,0.632,1933
121505,0.056,"Mobb Deep', 'Big Noyd",0.6459999999999999,341160,0.8320000000000001,1,4cC7b7V5bSP7NHTAhr5efn,0.000138,0,0.222,-6.106,1,Party Over (feat. Big Noyd),42,1995-04-25,0.21600000000000005,179.389,0.535,1995
87677,0.765,Luther Vandross,0.654,438467,0.334,0,0j8bk2BNaEj0PYcNFCGwLb,0.000214,9,0.123,-10.912,1,Love Won't Let Me Wait,32,1988-09-23,0.0259,109.966,0.159,1988
108929,0.101,"Trasko', 'Robert Fulton",0.675,343125,0.918,0,5Q2wdW6zOO8wgkVhRzt3Su,0.911,4,0.105,-3.304,0,New Years Day - Original Mix,0,2013-10-07,0.0457,128.003,0.129,2013
154942,0.98,"Dean Evenson', 'Li Xiangting",0.209,405960,0.177,0,63u4EIXqAjfSCO1d2zCRS2,0.957,2,0.0869,-16.63,0,Gentle Season,39,2000-03-29,0.04,141.98,0.105,2000
87587,0.0005639999999999999,Alan Howarth,0.518,73445,0.5710000000000001,0,7C5EBBxsaeTmXc8zraF1lH,0.805,11,0.155,-16.668,0,Halloween 4 Theme,32,1988-10-21,0.0335,137.985,0.258,1988
8597,0.644,Jorge Ben Jor,0.7290000000000001,184093,0.401,0,6mTfOxORhYlpnTvm7VrL6b,0.0,10,0.0757,-9.458,1,Chove Chuva,57,1963-01-01,0.0418,134.704,0.5489999999999999,1963
69115,0.05,The The,0.6759999999999999,574667,0.7070000000000001,0,0pAWc1N5PQdQhkyj73uJut,0.459,11,0.129,-13.663,1,Giant,34,1983,0.0614,107.753,0.962,1983
156524,0.00546,Navab Jalil,0.7959999999999999,372976,0.453,0,0Xa09Mpm70BM2rGBT3avyD,0.858,9,0.0834,-10.529000000000002,0,Into The Sunlight (2011),0,2020-08-19,0.0494,129.998,0.7140000000000001,2020
32043,0.234,Bob Dylan,0.664,376160,0.65,0,6cuHkcRUqtQhtJ4sWCkd1q,0.000282,10,0.16,-11.168,1,Jokerman,49,1983-11-01,0.0444,134.986,0.775,1983
123367,0.000487,Casual Breakdown,0.366,178093,0.937,0,0k3iygrMx7CPtyMD2nvag7,0.0389,11,0.145,-8.038,1,Now That You’re Gone,0,2020-06-19,0.128,113.354,0.5479999999999999,2020
71632,0.0114,Pavement,0.584,256067,0.7909999999999999,0,300zjO5EZyH2dKrlRAGitC,0.425,10,0.111,-9.037,1,Grave Architecture,43,1995-04-11,0.0378,110.157,0.293,1995
114611,0.737,Lefty Frizzell,0.613,152840,0.269,0,3Z9MPYgbEmXYl6Tty2R1Z9,0.00024,0,0.329,-13.061,1,"Blue Yodel, No. 2 (My Loving Gal, Lucille)",11,1960-02-01,0.0334,131.561,0.883,1960
156961,0.74,Frank Ocean,0.34700000000000003,45640,0.33,0,0GAE689kVy7sFT2QWZH1Xa,0.931,7,0.557,-19.761,1,Start,50,2012-07-10,0.149,82.85,0.0316,2012
167972,0.00607,Tora Tora,0.462,288810,0.41,0,5ccZqiUCxFJL3Q1mvG8Wjl,0.0,0,0.113,-14.155,1,Phantom Rider,23,1989-01-01,0.0298,130.034,0.124,1989
76396,0.0547,"Freddie Gibbs', 'Hit-Boy', 'Big Sean",0.813,104912,0.557,1,4wmZtoif8SGm7PDqgKrEXr,0.0,10,0.128,-6.655,0,4 Thangs (feat. Big Sean & Hit-Boy),74,2020-10-30,0.133,83.012,0.764,2020
141248,0.984,"Johannes Ockeghem', 'Ensemble Musica Nova",0.184,135560,0.252,0,3m2bOb4nQ6MSxo1s058daf,9.12e-06,3,0.257,-18.881,0,Messe in D: I. Kyrie,0,2011-09-26,0.0385,83.206,0.054000000000000006,2011
98026,0.988,"Giacomo Puccini', 'Carlo Badioli', 'Antonino Votto', 'Orchestra Del Teatro Alla Scala Di Milan', 'Orchestra Del Teatro Alla Scala, Milano",0.502,259467,0.151,0,1i1zqCLFsvFsdDaWVJddn2,0.00671,6,0.628,-18.514,0,Si può?....Chi è là? (Benoît/Marcello/Schaunard/Colline/Rodolfo) - 1997 Remastered Version,17,1958,0.07,108.983,0.3720000000000001,1958
79503,0.983,"Geeta Dutt', 'Surendra",0.56,179560,0.261,0,2UgRGO8V3oSMq5vSz9yjPl,0.337,8,0.0953,-13.308,1,Bulbul Ko Mila Phool,0,1948-12-31,0.0755,96.662,0.853,1948
38283,0.203,David Bowie,0.343,223332,0.467,0,34m1uRHAFaOXs1LKSKPih7,0.0,0,0.14300000000000002,-14.44,1,Time - 2015 Remaster,11,2015-09-25,0.0455,146.179,0.271,2015
32096,0.669,Raffi,0.86,118907,0.207,0,3dgjhGflNe5lRpwnitDxzx,4.8e-06,1,0.112,-13.762,1,Up On the House-Top,37,1983,0.0436,134.881,0.659,1983
76903,0.964,Iván Rolón,0.468,43835,0.00728,0,561K9NlqLRUer8z5WWzM4r,0.856,2,0.106,-37.787,1,Pregunta y respuesta,0,1926,0.36,205.83900000000003,0.0,1926
142657,0.105,Goth Babe,0.445,262737,0.563,0,7oJmIBxEAYjfkS7lhZ7M1S,0.000271,7,0.179,-8.904,1,Sometimes,64,2018-05-07,0.0315,94.978,0.204,2018
144947,0.931,Makis Vasiliadis,0.293,349360,0.255,0,1Y6zGKM2AzgmSrM7LWlOk9,0.79,2,0.377,-12.554,1,Na anastenakso kaimeni mana,0,1950-01-01,0.0541,68.53399999999999,0.484,1950
36367,0.0783,Nygen Dale,0.499,356798,0.557,0,10jmLvj2CMKdyUPtXEq82F,0.416,3,0.14800000000000002,-11.744000000000002,1,Come with me (to the Year 2005),0,2004,0.0341,139.99,0.11,2004
163359,0.75,"John Kander', 'Jill Haworth', 'Harold Hastings",0.523,269067,0.244,0,6clRS0CUiYm3avULFGXeWL,0.0,9,0.584,-11.103,1,Cabaret: Cabaret,19,1966,0.0426,95.374,0.45,1966
126114,0.0807,Chill Out 2018,0.518,213600,0.62,0,6IGdMKfBSECzy3cD7osem2,0.951,9,0.13,-10.438,0,Same Time Next Year,0,2019-04-15,0.0303,118.017,0.461,2019
74508,0.321,Gyptian,0.69,233253,0.621,0,0j55p8YRAPG8yajtNyjt6A,2.81e-05,8,0.0884,-3.583,1,Hold You - Hold Yuh,65,2010-07-16,0.06,66.858,0.4970000000000001,2010
22854,0.00927,Springtoifel,0.383,213720,0.98,0,3I1umgEVOEm7SpZ8R0RZ2s,3.55e-05,9,0.32299999999999995,-4.878,1,Gegen das Vergessen,1,1937,0.218,169.979,0.465,1937
152514,0.292,Caifanes,0.598,200400,0.969,0,3tFDhHdaaTGL4Eh5Bnc5es,3.39e-05,4,0.532,-4.959,0,La Bestia Humana,38,1988-05-15,0.131,136.952,0.317,1988
58212,0.318,Doja Cat,0.917,165733,0.657,1,1ghvzmzpx2nnrbx7wtpMgo,3.62e-06,8,0.0754,-5.716,1,Cyber Sex,74,2019-11-07,0.0921,131.03,0.818,2019
26071,0.927,Bascom Lamar Lunsford,0.6940000000000001,168733,0.102,0,1tTkJXeezu53l0fpR4fgqK,0.0,2,0.0726,-18.846,1,Banks of the Ohio,5,1953-01-01,0.0477,111.926,0.722,1953
155978,0.0325,Wild Tales,0.495,237000,0.498,0,6wTiTYHKRt2gIFqYJDxIi6,0.0,4,0.078,-5.685,0,When You're Gone,0,2020-06-16,0.0279,141.789,0.153,2020
166322,0.166,David Bowie,0.486,254293,0.449,0,43R4zUjfnrz0rjlcdzir3D,2.23e-06,5,0.54,-10.298,1,Starman - 2012 Remaster,28,1981-11-13,0.0267,100.456,0.5489999999999999,1981
46007,0.691,Jimmy Reed,0.8059999999999999,160260,0.438,0,0YpQgmhFtHi1xP0mSVEng8,0.0151,9,0.093,-7.755,1,Honest I Do,17,1958-01-01,0.032,109.425,0.634,1958
48034,0.308,"Nancy Sinatra', 'Lee Hazlewood",0.601,169013,0.8540000000000001,0,3kf3t1i8fwaeqg3V25RNjc,0.0,9,0.0947,-5.8370000000000015,1,Jackson,43,1968-01-01,0.0656,141.395,0.936,1968
147206,0.58,Tito Puente,0.368,153131,0.858,0,5rM5Lhu6urRxina4yGZCg4,0.000165,2,0.168,-5.003,1,Malanga Con Yuca,13,1962-01-01,0.0526,117.36,0.942,1962
82969,0.39,Fred Larosa & Reycard,0.6609999999999999,115493,0.459,0,0xGbh86ZsiC5w2CKktmdxr,0.0,7,0.401,-12.008,0,Ang Pasko'y Ipagdiwang,30,1965-01-01,0.0314,120.518,0.967,1965
172691,1.02e-05,Five Finger Death Punch,0.495,223291,0.995,1,27p9GOFc3ecDzdTxRExLia,0.000481,3,0.421,-4.9289999999999985,1,Watch You Bleed,50,2013-07-30,0.145,130.009,0.224,2013
92251,0.000112,JURASSIC JADE,0.466,89933,0.99,0,1ZE9EAt51dIEoygwHWcWWB,0.0,6,0.0903,-2.85,0,ドク・ユメ・スペルマ - 2012 Version,0,2012-03-07,0.195,150.214,0.229,2012
97157,0.682,Sudhir Phadke,0.327,654693,0.44,0,5kF2zkwfmhp4mI1QmYvVsg,0.0,7,0.324,-8.881,1,Swaye Shri Ramprabhu Aikati,4,1954-12-01,0.0375,81.556,0.383,1954
39413,0.0741,The Glitch Mob,0.599,321610,0.736,0,2DW7QEmiAiumhYAQURtLAq,0.821,5,0.6729999999999999,-10.191,0,A Dream Within A Dream - 2020 Remaster,29,2020-12-04,0.0573,119.971,0.156,2020
107287,3.34e-05,DragonForce,0.234,406827,0.911,0,4jMU8MNUIgjNvPK66DPuCZ,0.258,4,0.344,-5.114,0,Fury Of The Storm,46,2004,0.08,199.846,0.197,2004
150273,0.213,Neil Young,0.434,217693,0.612,0,4LzicLXXlLYyiYwpfjDMVH,0.0,2,0.0746,-8.9,1,Hey Babe - 2016 Remaster,25,1977-05-27,0.0265,179.03599999999997,0.882,1977
157313,0.7120000000000001,Sam Hunt,0.594,228093,0.459,0,4DXfOXYv0ki7IR3P0XRcMY,0.0,9,0.16899999999999998,-7.5070000000000014,1,Speakers,53,2014-10-27,0.0419,75.082,0.316,2014
151006,0.00041500000000000017,Accept,0.354,232493,0.779,1,0d0aun0rSYjpgonH9yiLZ5,0.00458,9,0.318,-11.23,1,Son Of A Bitch,37,1981,0.0724,131.51,0.293,1981
135992,0.0644,Red Hot Chili Peppers,0.5429999999999999,115867,0.998,0,1sRFxaAfLqEVQNyVzOEPj2,0.0107,1,0.575,-2.827,0,Catholic School Girls Rule - Remastered,32,1985-08-16,0.0644,97.412,0.386,1985
109952,0.32,Twenty One Pilots,0.754,220051,0.583,0,6xZ4Q2k2ompmDppyeESIY8,0.00015,4,0.14400000000000002,-7.34,0,Level of Concern,76,2020-04-09,0.0432,122.012,0.77,2020
15350,0.078,Janet Jackson,0.873,301200,0.593,0,1GrikfH0jDejDvrxo84n4P,0.0069700000000000005,7,0.104,-8.942,1,Together Again,68,1997-10-07,0.103,123.091,0.495,1997
23579,0.0971,"ОТВАЛ БАWKN', 'Cartier99', 'Hackequation",0.73,93156,0.544,1,1X0L6ffJ65A7Z5dCf9pGw0,0.0,1,0.155,-7.8210000000000015,1,Babi Zmei,0,1941-05-05,0.412,160.153,0.349,1941
136335,0.00274,The Cult,0.434,251400,0.8390000000000001,0,1j4FjeaHYAD3kFmvSdp5fZ,0.0353,0,0.36,-8.548,1,Aphrodisiac Jacket,34,1987,0.038,99.235,0.353,1987
156319,0.384,Goce Arnaudov,0.649,294040,0.923,0,3N9iham66AvgNCHsHG8Yrg,0.00213,5,0.0571,-8.033999999999999,0,"Didl-dadl, didl-daj",3,2009-05-25,0.0616,109.107,0.883,2009
76838,0.424,"Georgette Heyer', 'Irina Salkow",0.643,123756,0.183,0,4gPESDKKFrKnvssExHAzyE,0.0,9,0.207,-22.386,0,Kapitel 59 - Der Page und die Herzogin,2,1926,0.953,89.726,0.35100000000000003,1926
45676,0.7040000000000001,Miles Davis,0.455,214867,0.108,0,39ctrlu5OoDcVzP0nHvmv3,0.0394,0,0.268,-20.858,1,The Duke,26,1957-11,0.0368,117.709,0.215,1957
155246,0.8640000000000001,Billy Vera & The Beaters,0.578,234507,0.28600000000000003,0,6LDRTOMCSx81hKXAk1LuHd,2.68e-05,6,0.168,-7.371,1,At This Moment,39,2002,0.0421,80.975,0.16,2002
63491,0.995,Oscar Peterson,0.753,203535,0.119,0,6c7WsapbfP3hlL9Tsmgxq4,0.96,8,0.108,-21.555,1,Pick Yourself Up,7,1954-03-08,0.0444,137.57,0.49,1954
168748,0.358,Marc Cohn,0.479,295933,0.703,0,5Cna12wUj46J1YytWz2BuH,0.00303,0,0.3,-9.759,1,Walk Through the World,33,1993-05-11,0.0383,177.30900000000003,0.5670000000000001,1993
112801,0.882,"Giuseppe Verdi', 'Mario Rossi', 'Orchestra Sinfonica di Roma della RAI",0.56,68507,0.0734,0,1iI60QV9WCrmeMAtzqEr8Y,0.008329999999999999,2,0.13699999999999998,-25.874,1,Verdi : Luisa Miller : Act 1 Introduzione [Orchestra],0,1951,0.182,133.70600000000002,0.152,1951
145906,0.986,"Asha Bhosle', 'Mohammed Rafi",0.643,191493,0.215,0,069MuiuTreH31D47LX0t6G,0.589,11,0.223,-17.374000000000002,1,Yeh Munh Masoor Ki Dal,0,1955-12-01,0.487,74.913,0.595,1955
158541,0.00583,Roman Alexander,0.627,169018,0.618,0,4FEGLKYIfTEatQtfGLGxlu,0.0,4,0.0901,-8.225,1,Between You & Me,68,2020-11-13,0.0344,99.951,0.5660000000000001,2020
141734,0.0775,Leif Garrett,0.816,267532,0.7929999999999999,0,2ESTtx9yQHtax8RMpr6Gxx,0.000118,9,0.104,-9.704,1,Play That Funky Music,0,2012-12-14,0.0339,107.994,0.973,2012
65116,0.7609999999999999,Percy Faith & His Orchestra,0.34600000000000003,157160,0.3720000000000001,0,4J3TFS9AhLYk670Lq75qvk,0.919,9,0.122,-13.811,1,Theme for Young Lovers,31,1963-01-01,0.0341,108.189,0.192,1963
163520,0.62,Enrico Macias,0.605,174733,0.49,0,5Wdi1JVh2UfmGoBrwi6fEX,0.0,2,0.345,-8.799,0,"Paris, tu m'as pris dans tes bras",29,1967,0.0271,99.125,0.701,1967
155792,9.07e-06,The Strokes,0.397,265773,0.894,0,1TbK5nWKIxZYIRVurMvkuR,0.642,6,0.0847,-3.099,0,Ize of the World,49,2006-01-03,0.0464,134.993,0.277,2006
81833,0.968,Abdel Halim Hafez,0.278,444148,0.332,0,6RH8WcElf1DuGmumoRWtaz,1.42e-06,5,0.349,-7.858,1,Asmr Ya Asmarany,24,1959-01-01,0.0337,76.422,0.353,1959
49941,0.027000000000000003,Styx,0.376,284133,0.319,0,7EWoyfv1zbF9UufIMLrepX,6.500000000000001e-05,9,0.223,-14.182,0,Pieces Of Eight,37,1978-01-01,0.0297,135.81799999999998,0.35600000000000004,1978
171209,0.35200000000000004,ProTracks (Karaoke),0.629,281547,0.233,0,0lgO6VlT1PrCxu8tWQddA6,0.812,5,0.0917,-13.703,1,Love Will Always Win-1 - In the Style of Garth Brooks & Trisha Yearwood (Karaoke Version Instrumental Only),0,2010-01-01,0.0367,140.013,0.2,2010
163086,0.71,Frank Sinatra,0.721,89467,0.231,0,4lZo31VihgAR8sO2H2yOR7,0.0,10,0.131,-13.826,1,Love And Marriage,15,1965-12,0.0407,114.777,0.669,1965
153754,0.629,Styx,0.27,264760,0.282,0,5MwGCQbFIQEXrirWYJ1hZt,0.0,2,0.0924,-9.88,1,Babe,41,1995-01-01,0.0327,171.555,0.0787,1995
58215,0.0144,"Amira Willighagen', 'Kevin Leo', 'Jonathan Roxmouth', 'Boki', 'Monique Steyn', 'Timothy Moloi', 'Touch Of Class', 'Jannie Moolman', 'Elvis Blue', 'Corlea', 'Tarryn Lamb', 'Siki Jo-An', 'Demi Lee Moore",0.371,317427,0.618,0,2KBRckOvNHPPBr4tY9GbKm,0.0,7,0.8240000000000001,-5.468,1,The Living Years - Live At Sun Arena Pretoria / 2019,14,2019-11-15,0.0348,97.898,0.438,2019
45075,0.526,The Modern Jazz Quartet,0.62,188027,0.568,0,2IgS9fT8sCOI2y7o56pEji,2.63e-05,2,0.112,-9.145,0,Milt Meets Sid,15,1954,0.0333,110.163,0.767,1954
10341,0.182,Los Terricolas,0.297,241627,0.451,0,3slDIEuZJqMRq0P0UI8Ps9,1.64e-06,9,0.0596,-7.175,1,Te Juro Que Te Amo,62,1972-12-03,0.0291,173.442,0.293,1972
163707,0.097,The Gun,0.174,215682,0.799,0,45n35MKFTqiHp57fS0yUaJ,0.166,7,0.157,-7.515,1,Race with the Devil,25,1968,0.044,158.425,0.459,1968
101132,0.555,Electric Light Orchestra,0.308,236800,0.373,0,52cFOrEJNFHG38hsfG3Emo,0.0,10,0.8540000000000001,-12.168,0,Nobody's Child,29,1974-09-01,0.0346,80.968,0.703,1974
88916,0.125,Michael Jackson,0.77,357467,0.813,0,1A1eQ01CbtSZeyxj6489IS,0.000197,11,0.889,-6.614,1,Thriller,50,1995-06-16,0.0738,118.413,0.787,1995
126285,0.227,Eminem,0.83,262494,0.546,1,58QhkbaAkLFnn7JwAnAato,0.0,1,0.112,-5.716,1,Fall,68,2018-08-31,0.295,182.973,0.535,2018
132164,0.715,"Ricardo ""Richie"" Ray",0.614,262440,0.489,0,3xrKqq9GogkqLczXdJF88G,0.279,10,0.197,-15.053,0,Guaguancó In Jazz,29,1966-01-01,0.0421,87.064,0.8390000000000001,1966
10196,0.171,Pink Floyd,0.691,223067,0.324,0,3kbUFmLV5SHVQonfOpNgkd,0.0219,0,0.0674,-15.367,1,San Tropez,53,1971-11-11,0.0446,121.664,0.5429999999999999,1971
41139,0.994,Phiroz Dastur,0.404,187618,0.16,0,6cpTYgUwvl5HqFPWVccFf2,0.868,10,0.441,-12.099,1,Kudrat Aaya Chamke,0,1934-12-31,0.0851,81.992,0.77,1934
30404,0.439,Donald Byrd,0.581,369533,0.6829999999999999,0,4okz1TH0GeLw3J51pNRDGd,0.00734,2,0.0647,-9.847,0,Wind Parade,46,1975,0.039,97.839,0.607,1975
13643,0.696,Antonio Aguilar,0.63,202374,0.307,0,5g3gJFLrcIpVW1G1JfO0uZ,0.0196,10,0.249,-9.96,1,Ando Que Me Lleva,55,1988-01-01,0.0408,95.619,0.8,1988
153885,0.0511,Toby Keith,0.578,218133,0.861,0,30TcFCRTA6tMAORULnwqjW,0.0,4,0.0636,-7.391,1,Hot Rod Sleigh,33,1995-01-01,0.0646,185.154,0.873,1995
99379,0.981,Jackie Gleason,0.155,186187,0.16699999999999998,0,5K29Muy0UPS70ydHp4n6qa,0.913,5,0.106,-17.295,1,I Wish You Love,19,1965-04-12,0.0359,106.335,0.0751,1965
150287,0.00136,The Vibrators,0.434,137427,0.715,0,4tv439XgrxZPsonSPvaAFy,0.0,6,0.134,-10.782,1,Into the Future...,27,1977,0.0335,168.787,0.873,1977
69315,0.5379999999999999,Keith Whitley,0.667,200467,0.386,0,7GgF3Nm5gG3eZwo8tGMLkM,0.0,7,0.0734,-10.024,1,Ten Feet Away,34,1984,0.0285,95.039,0.326,1984
111332,0.985,"Sujan Majhi', 'Girin Chakraborty",0.451,191501,0.264,0,5rHDIcf7EHi6gNV9c0ts8d,0.0257,5,0.203,-13.458,0,Sahite Parina,0,1942-03-31,0.0397,100.826,0.762,1942
80465,0.721,Gerry Mulligan Band,0.459,190187,0.376,0,0t5TbCpiLerSTQssf1AN2r,0.0002220000000000001,3,0.355,-11.363,1,Kaper,1,1952-01-01,0.0377,114.941,0.765,1952
34634,0.484,Nas,0.665,259800,0.5660000000000001,1,2Ja3UauMDeQnq4sI8a64Ys,0.0,3,0.16,-9.209,0,Affirmative Action,56,1996-07-02,0.443,173.804,0.755,1996
84747,0.0324,Ohio Players,0.782,429467,0.563,0,5Uh45W2nIIEbp2hvvbsvcz,0.0273,0,0.0792,-11.933,1,Jive Turkey,26,1974-04-01,0.0474,138.795,0.88,1974
69890,0.117,The Blow Monkeys,0.5670000000000001,254493,0.7909999999999999,0,4gZfY1TCkT8hEEud3je3fV,0.0013,9,0.062,-11.145,1,Digging Your Scene,32,1986-05-20,0.0502,102.967,0.6509999999999999,1986
154712,0.122,Pokémon,0.715,232973,0.898,0,7AU99oesEH98RaTDJEx5f7,0.0,2,0.34600000000000003,-6.444,1,Double Trouble (Team Rocket),39,1999-06-29,0.156,107.974,0.718,1999
25492,0.8290000000000001,Richard Rodgers,0.693,207229,0.239,0,6mXuYA7ybVA7Qdzfd39veU,0.0,4,0.479,-13.21,1,I'm Gonna Wash That Man Right Outa My Hair,5,1950,0.0806,78.975,0.522,1950
570,0.942,Fletcher Henderson & His Orchestra,0.809,171373,0.408,0,5pIiw01BoIPnkQQI1AZHQL,0.0398,1,0.307,-12.035,1,T.N.T.,6,1923,0.0846,113.494,0.89,1923
22442,0.99,Απόστολος Χατζηχρήστος,0.573,198160,0.34700000000000003,0,0u6nAyG5tmHOp5Lf8Uwarm,0.027000000000000003,5,0.386,-10.759,1,Γλυκοβραδιάζει κι ο ντουνιάς,0,1935-01-01,0.0286,79.505,0.556,1935
61770,0.598,"Gustav Mahler', 'New York Philharmonic', 'Bruno Walter",0.209,643747,0.0897,0,2nF1pV5AZfnmG3kMUjp0Ib,0.923,7,0.104,-23.285,0,"Symphony No. 2 in C minor ""Resurrection"": III. {Scherzo}. In ruhig fliessender Bewegung",0,1946,0.0441,168.623,0.154,1946
100892,0.0553,Jerry Garcia,0.569,250307,0.5820000000000001,0,4I6YKLDPstcEZJvP9EaJBZ,0.0,7,0.179,-9.013,1,Loser,24,1972-01-20,0.0356,120.214,0.618,1972
132076,0.695,The Soul Stirrers,0.486,154707,0.449,0,0GCmY24aTWEHeCJpC0uYH0,0.0,1,0.15,-8.442,1,Time Brings About A Change,15,1965-01-01,0.0373,97.431,0.394,1965
26187,0.985,Chet Baker,0.546,207613,0.0459,0,2GTso6QnhQAHyEU1ZPTz5d,0.856,3,0.0912,-15.438,1,Moonlight Becomes You - Remastered 2004,22,1954-01-01,0.0397,66.17699999999999,0.153,1954
152273,0.122,Fleetwood Mac,0.657,221973,0.62,0,0moGExIxhhbxLtlVn2D9Qg,3.95e-06,7,0.105,-9.782,0,Welcome to the Room... Sara - 2017 Remaster,35,1987-04-14,0.0354,99.366,0.7070000000000001,1987
169510,0.152,Björk,0.469,269133,0.902,0,3sNK3m6weOoIe5wcVUyC1F,0.0124,5,0.261,-6.018,1,5 Years,32,1997-09-23,0.275,82.99700000000001,0.525,1997
107091,0.0148,Nemystic,0.6579999999999999,186087,0.977,0,1escB1s3VWvbXmtvu9qgh1,0.8590000000000001,2,0.3720000000000001,-6.905,1,Get On the Move - Remastered,0,2013-07-22,0.0392,138.02,0.7659999999999999,2013
69592,0.11,White Lion,0.304,211987,0.872,0,7FfE0EoQSsliADYgdxFChG,5.28e-05,7,0.274,-4.863,1,Broken Heart,45,1985-11-09,0.0745,126.837,0.35,1985
1027,0.986,Ignacio Corsini,0.392,171320,0.0474,0,3MXw4DICWE6vmEE3n9cZ0I,0.888,8,0.104,-27.093000000000004,0,El Centenario - Remasterizado,0,1925-04-25,0.0397,63.757,0.469,1925
24561,0.91,Elmer Bernstein conducting The United Artists Studio Orch.,0.273,156317,0.299,0,0ZrxYIzREr72oA1w8q5O36,0.8640000000000001,7,0.128,-13.789,0,By Love Possessed (1961) Only in the Movies,0,1946-02-01,0.0375,116.509,0.0651,1946
173551,0.453,"Stwo', 'Jeremih",0.812,220000,0.398,0,3OuXuCuaZ889JdW2cX1dDw,5.400000000000002e-06,9,0.12,-9.832,0,Neither Do I,65,2017-10-20,0.105,119.955,0.189,2017
3758,0.953,MGM Studio Orchestra,0.3720000000000001,189467,0.43,0,424HjPRoMQrjyCnG5XwdrT,0.888,9,0.244,-11.735,0,The Witch's Castle - Extended Version,16,1939-08-25,0.0488,106.305,0.249,1939
11060,0.529,Eagles,0.373,397160,0.467,0,3OcBH9Vzd1UwJkQd3r1dVG,0.439,0,0.108,-9.748,1,Journey of the Sorcerer - 2013 Remaster,50,1975,0.039,85.67,0.0662,1975
33023,0.942,Mannheim Steamroller,0.27,322280,0.146,0,5Sd5kbL0PY6dUzeWhKLI2g,0.7929999999999999,0,0.0949,-11.789,1,Cantique De Noel (O Holy Night),41,1988,0.0384,135.429,0.0798,1988
22633,0.392,"Dale Carnegie', 'Till Hagen', 'Stefan Kaminski",0.7140000000000001,590400,0.378,0,05vqQB9BBl2UwJ9z2vXIBf,0.0,10,0.159,-12.956,0,"Wie man Freunde gewinnt - Die Kunst, beliebt und einflussreich zu werden, Kapitel 25",19,1936,0.934,111.117,0.59,1936
107213,0.0405,Descendents,0.524,111200,0.99,0,2BY2O9OybmxpND0DqNgx97,0.0,9,0.226,-4.009,0,'Merican,51,2004-03-23,0.11,100.653,0.37,2004
56099,0.281,Cliff Bennett & The Rebel Rousers,0.608,156560,0.928,0,2CP9wefJHiN149MHLnX9ch,0.00015,2,0.123,-3.822,1,Roadrunner - Mono; 2009 Remaster,0,2009-04-06,0.0763,130.40200000000002,0.901,2009
137784,0.0228,Ween,0.632,172840,0.56,0,4Wfs1aTycI1HsD8YWFiFYh,0.0865,6,0.0646,-11.630999999999998,0,Spinal Meningitis (Got Me Down),33,1994,0.029,158.109,0.696,1994
119120,0.00319,Circle Jerks,0.425,119667,0.922,0,31WRr9gwan8jYqrvDHY082,2.79e-05,7,0.0994,-8.182,1,Coup D'Etat,27,1983-07-21,0.0444,113.273,0.706,1983
154160,0.579,Ladron,0.825,175213,0.52,0,4galmvm8yhbM7ygnIWeeeF,0.00017,6,0.108,-7.792999999999997,0,Cada Vez Que Te Vas,38,1997-01-01,0.0637,170.417,0.8190000000000001,1997
10059,0.502,Neil Young,0.662,176867,0.237,0,4rylUVBblCUdmtDuYql6oI,3.41e-06,5,0.107,-11.851,1,Don't Let It Bring You Down,50,1970-08-31,0.0369,133.07399999999998,0.28,1970
144153,0.993,Duo Fasano con Orchestra Angelini,0.457,157893,0.174,0,7Bca6iho90OVhVlnG02ZJd,0.7440000000000001,5,0.281,-22.13,1,I Ragazzi Dello Swing,0,1946,0.0585,192.372,0.8640000000000001,1946
154690,0.0256,MF DOOM,0.725,237760,0.626,0,4uC0YChET9wxPDrzypaE8Q,0.436,8,0.635,-6.376,0,"Greenbacks - 12"" Instrumental Version",37,1999-04-20,0.0426,84.62200000000001,0.6729999999999999,1999
